Date,Timestamp,Rocket Pool,Rocket-TVL,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool
,,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking
,,ethereum,Total,ethereum,ethereum,Total,Total,ethereum,ethereum,Total,Total
,,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens
,,,,WETH,RPL,WETH,RPL,WETH,RPL,WETH,RPL
3/11/2021,1635897600,792862.7866,792862.7866,430015.7091,362847.0775,430015.7091,362847.0775,96.99983644,9700,96.99983644,9700
4/11/2021,1635984000,923569.5279,923569.5279,441764.9966,481804.5313,441764.9966,481804.5313,96.99983644,9700,96.99983644,9700
5/11/2021,1636070400,997118.0139,997118.0139,510107.9596,487010.0543,510107.9596,487010.0543,112.9998364,9700,112.9998364,9700
6/11/2021,1636156800,1423934.689,1423934.689,725446.2059,698488.4833,725446.2059,698488.4833,160.9998364,13150,160.9998364,13150
7/11/2021,1636243200,1417137.774,1417137.774,707432.5798,709705.194,707432.5798,709705.194,160.9998364,13246.26935,160.9998364,13246.26935
8/11/2021,1636329600,1483691.396,1483691.396,739366.1252,744325.271,739366.1252,744325.271,160.9998364,13246.26935,160.9998364,13246.26935
9/11/2021,1636416000,1533198.102,1533198.102,763282.8662,769915.2361,763282.8662,769915.2361,160.9998364,13246.26935,160.9998364,13246.26935
10/11/2021,1636502400,19447195.46,19447195.46,4886257.802,14560937.66,4886257.802,14560937.66,1019.976336,249711.2609,1019.976336,249711.2609
11/11/2021,1636588800,21939981.88,21939981.88,7315359.427,14624622.45,7315359.427,14624622.45,1540.18183,272783.9045,1540.18183,272783.9045
12/11/2021,1636675200,25633635.22,25633635.22,7563549.211,18070086.01,7563549.211,18070086.01,1599.99183,339743.9669,1599.99183,339743.9669
13/11/2021,1636761600,28679908.46,28679908.46,7419272.269,21260636.2,7419272.269,21260636.2,1599.99183,410746.624,1599.99183,410746.624
14/11/2021,1636848000,31063107.67,31063107.67,7401685.918,23661421.75,7401685.918,23661421.75,1599.99183,457798.4747,1599.99183,457798.4747
15/11/2021,1636934400,37709088.5,37709088.5,7378517.299,30330571.2,7378517.299,30330571.2,1599.99183,594432.6804,1599.99183,594432.6804
16/11/2021,1637020800,48715277.21,48715277.21,16391940.86,32323336.34,16391940.86,32323336.34,3466.884289,620036.0804,3466.884289,620036.0804
17/11/2021,1637107200,45142339.1,45142339.1,15868511.32,29273827.78,15868511.32,29273827.78,3717.841227,625064.3477,3717.841227,625064.3477
18/11/2021,1637193600,45704973.04,45704973.04,16088428.91,29616544.13,16088428.91,29616544.13,3774.913958,628644.1089,3774.913958,628644.1089
19/11/2021,1637280000,45738700.75,45738700.75,16367482.71,29371218.03,16367482.71,29371218.03,3862.456424,632591.1582,3862.456424,632591.1582
20/11/2021,1637366400,45514502.21,45514502.21,17239794.84,28274707.37,17239794.84,28274707.37,4149.926224,639867.3291,4149.926224,639867.3291
21/11/2021,1637452800,49649726.81,49649726.81,19094361.66,30555365.15,19094361.66,30555365.15,4404.417445,651598.2604,4404.417445,651598.2604
22/11/2021,1637539200,51445496.48,51445496.48,19447445.64,31998050.84,19447445.64,31998050.84,4479.579004,670954.2534,4479.579004,670954.2534
23/11/2021,1637625600,74861926.81,74861926.81,40975766.51,33886160.3,40975766.51,33886160.3,9770.540004,736077.3994,9770.540004,736077.3994
24/11/2021,1637712000,109568211.8,109568211.8,64051301.55,45516910.24,64051301.55,45516910.24,15510.7,1021601.705,15510.7,1021601.705
25/11/2021,1637798400,121711695.9,121711695.9,72279437.88,49432258,72279437.88,49432258,16839.744,1057704.911,16839.744,1057704.911
26/11/2021,1637884800,136632304,136632304,81792812.63,54839491.39,81792812.63,54839491.39,18081.6737,1076128.167,18081.6737,1076128.167
27/11/2021,1637971200,127180184.4,127180184.4,78628510.68,48551673.73,78628510.68,48551673.73,19238.5921,1086410.242,19238.5921,1086410.242
28/11/2021,1638057600,131204415.7,131204415.7,81782847.24,49421568.43,81782847.24,49421568.43,20101.22703,1103899.228,20101.22703,1103899.228
29/11/2021,1638144000,147468339.7,147468339.7,94026515.47,53441824.27,94026515.47,53441824.27,21557.40803,1141187.791,21557.40803,1141187.791
30/11/2021,1638230400,172680249.1,172680249.1,110813052.1,61867197,110813052.1,61867197,24896.32668,1253387.297,24896.32668,1253387.297
1/12/2021,1638316800,187244666.4,187244666.4,120274683.4,66969982.99,120274683.4,66969982.99,25921.32384,1278785.24,25921.32384,1278785.24
2/12/2021,1638403200,188534715.7,188534715.7,122195942.5,66338773.26,122195942.5,66338773.26,26664.73384,1302548.071,26664.73384,1302548.071
3/12/2021,1638489600,189937812,189937812,124154767.5,65783044.56,124154767.5,65783044.56,27482.40054,1351613.819,27482.40054,1351613.819
4/12/2021,1638576000,189138453.9,189138453.9,125085713.1,64052740.83,125085713.1,64052740.83,29473.75054,1397921.013,29473.75054,1397921.013
5/12/2021,1638662400,186911788.9,186911788.9,122801439.6,64110349.34,122801439.6,64110349.34,30109.53554,1406545.62,30109.53554,1406545.62
6/12/2021,1638748800,196603545.6,196603545.6,130323584.3,66279961.32,130323584.3,66279961.32,31117.14554,1424762.711,31117.14554,1424762.711
7/12/2021,1638835200,214576871.3,214576871.3,143700021.1,70876850.24,143700021.1,70876850.24,33190.67453,1453884.107,33190.67453,1453884.107
8/12/2021,1638921600,247588080.3,247588080.3,170531214.1,77056866.15,170531214.1,77056866.15,39812.57991,1545154.725,39812.57991,1545154.725
9/12/2021,1639008000,275553932.3,275553932.3,191118984.6,84434947.65,191118984.6,84434947.65,43262.2971,1630647.888,43262.2971,1630647.888
10/12/2021,1639094400,268941696.5,268941696.5,188874720.1,80066976.47,188874720.1,80066976.47,45406.06972,1651546.544,45406.06972,1651546.544
11/12/2021,1639180800,279051495.8,279051495.8,193561151.3,85490344.52,193561151.3,85490344.52,49361.09719,1798282.384,49361.09719,1798282.384
12/12/2021,1639267200,292626848.6,292626848.6,205973091.2,86653757.43,205973091.2,86653757.43,50722.66866,1815498.794,50722.66866,1815498.794
13/12/2021,1639353600,311235790.5,311235790.5,220566239,90669551.52,220566239,90669551.52,53335.35785,1847382.875,53335.35785,1847382.875
14/12/2021,1639440000,292116910.2,292116910.2,207475114.2,84641795.98,207475114.2,84641795.98,54682.17653,1861486.606,54682.17653,1861486.606
15/12/2021,1639526400,298572217.3,298572217.3,214738045.2,83834172.08,214738045.2,83834172.08,55600.07281,1870046.221,55600.07281,1870046.221
16/12/2021,1639612800,315156222,315156222,227283634,87872587.96,227283634,87872587.96,56147.83632,1876817.342,56147.83632,1876817.342
17/12/2021,1639699200,310542053.6,310542053.6,224669092.2,85872961.41,224669092.2,85872961.41,56463.99132,1882353.385,56463.99132,1882353.385
18/12/2021,1639785600,306567679.3,306567679.3,221141147.2,85426532.1,221141147.2,85426532.1,57259.89425,1918834.953,57259.89425,1918834.953
19/12/2021,1639872000,325018141.3,325018141.3,234779949.6,90238191.72,234779949.6,90238191.72,59052.55059,1945627.247,59052.55059,1945627.247
20/12/2021,1639958400,331023302.2,331023302.2,238751703.4,92271598.81,238751703.4,92271598.81,60907.75593,2002856.497,60907.75593,2002856.497
21/12/2021,1640044800,347357597.1,347357597.1,246027237.2,101330359.9,246027237.2,101330359.9,61918.56779,2189033.482,61918.56779,2189033.482
22/12/2021,1640131200,357694525.2,357694525.2,255814828.6,101879696.6,255814828.6,101879696.6,63500.94541,2220568.801,63500.94541,2220568.801
23/12/2021,1640217600,355268107.5,355268107.5,253057330.8,102210776.7,253057330.8,102210776.7,64079.09844,2248367.283,64079.09844,2248367.283
24/12/2021,1640304000,367586607.1,367586607.1,261932703.7,105653903.4,261932703.7,105653903.4,63621.29863,2265792.481,63621.29863,2265792.481
25/12/2021,1640390400,369481993.7,369481993.7,264562295.1,104919698.6,264562295.1,104919698.6,65038.65634,2277891.849,65038.65634,2277891.849
26/12/2021,1640476800,375416756.1,375416756.1,268844520.2,106572235.8,268844520.2,106572235.8,65567.51634,2283038.471,65567.51634,2283038.471
27/12/2021,1640563200,378353659.5,378353659.5,270493309.5,107860350,270493309.5,107860350,66588.54144,2314599.785,66588.54144,2314599.785
28/12/2021,1640649600,374713385.4,374713385.4,269076499.4,105636886,269076499.4,105636886,66864.26174,2318632.264,66864.26174,2318632.264
29/12/2021,1640736000,360124194.9,360124194.9,259185455.2,100938739.7,259185455.2,100938739.7,68079.31874,2323635.813,68079.31874,2323635.813
30/12/2021,1640822400,351775040.3,351775040.3,251836704.9,99938335.41,251836704.9,99938335.41,68746.04656,2395453.869,68746.04656,2395453.869
31/12/2021,1640908800,355643433.8,355643433.8,256939454.7,98703979.04,256939454.7,98703979.04,69174.43732,2404481.828,69174.43732,2404481.828
1/1/2022,1640995200,371356252.8,371356252.8,264759971.8,106596281,264759971.8,106596281,71175.4794,2527175.937,71175.4794,2527175.937
2/1/2022,1641081600,379447720.3,379447720.3,270733228.7,108714491.6,270733228.7,108714491.6,72019.22459,2545410.713,72019.22459,2545410.713
3/1/2022,1641168000,389638621.2,389638621.2,276667263.6,112971357.6,276667263.6,112971357.6,72335.66034,2575139.221,72335.66034,2575139.221
4/1/2022,1641254400,389521794.6,389521794.6,277223228,112298566.7,277223228,112298566.7,73644.7729,2582763.723,73644.7729,2582763.723
5/1/2022,1641340800,403785460,403785460,283521350.8,120264109.2,283521350.8,120264109.2,74155.02354,2639686.33,74155.02354,2639686.33
6/1/2022,1641427200,373568920.1,373568920.1,263536352.4,110032567.7,263536352.4,110032567.7,74364.42073,2645013.647,74364.42073,2645013.647
7/1/2022,1641513600,360071695,360071695,252105545.7,107966149.2,252105545.7,107966149.2,74366.32077,2657955.422,74366.32077,2657955.422
8/1/2022,1641600000,341323249.6,341323249.6,239698810.6,101624439.1,239698810.6,101624439.1,74597.23226,2670111.378,74597.23226,2670111.378
9/1/2022,1641686400,330706901.4,330706901.4,233017542.2,97689359.21,233017542.2,97689359.21,75346.56558,2742542.37,75346.56558,2742542.37
10/1/2022,1641772800,338483343.1,338483343.1,238529414.9,99953928.14,238529414.9,99953928.14,75519.8401,2749007.925,75519.8401,2749007.925
11/1/2022,1641859200,330816858.7,330816858.7,232789675.9,98027182.84,232789675.9,98027182.84,75748.3001,2753572.552,75748.3001,2753572.552
12/1/2022,1641945600,348652118.3,348652118.3,246684259.8,101967858.4,246684259.8,101967858.4,76001.3001,2756633.102,76001.3001,2756633.102
13/01/2022,1642032000,361309738.7,361309738.7,256892709.4,104417029.3,256892709.4,104417029.3,76964.21899,2769682.474,76964.21899,2769682.474
14/01/2022,1642118400,357293167.8,357293167.8,252086001.1,105207166.7,252086001.1,105207166.7,77253.76899,2777380.325,77253.76899,2777380.325
15/01/2022,1642204800,366116571.1,366116571.1,258367957.5,107748613.7,258367957.5,107748613.7,78124.2879,2795035.374,78124.2879,2795035.374
16/01/2022,1642291200,373134340.6,373134340.6,261157153.7,111977186.9,261157153.7,111977186.9,78436.8779,2829135.596,78436.8779,2829135.596
17/01/2022,1642377600,376776469.3,376776469.3,264715809.6,112060659.7,264715809.6,112060659.7,79525.99975,2856504.198,79525.99975,2856504.198
18/01/2022,1642464000,369605992.3,369605992.3,259588837.1,110017155.2,259588837.1,110017155.2,80296.46542,2869513.697,80296.46542,2869513.697
19/01/2022,1642550400,365576838.1,365576838.1,256578789.6,108998048.5,256578789.6,108998048.5,80965.22233,2891962.02,80965.22233,2891962.02
20/01/2022,1642636800,363325376.8,363325376.8,253307928.4,110017448.4,253307928.4,110017448.4,81521.57966,2929892.101,81521.57966,2929892.101
21/01/2022,1642723200,351658148.8,351658148.8,245785792.3,105872356.5,245785792.3,105872356.5,81720.48262,2943351.585,81720.48262,2943351.585
22/01/2022,1642809600,299968156.1,299968156.1,210236473.1,89731683.02,210236473.1,89731683.02,82056.31049,2944919.036,82056.31049,2944919.036
23/01/2022,1642896000,281142961.5,281142961.5,197573654.2,83569307.29,197573654.2,83569307.29,82350.14908,2947770.98,82350.14908,2947770.98
24/01/2022,1642982400,296149476.3,296149476.3,208041010.3,88108466.07,208041010.3,88108466.07,83172.48903,2977643.328,83172.48903,2977643.328
25/01/2022,1643068800,282881961.9,282881961.9,202682742.3,80199219.61,202682742.3,80199219.61,83485.83764,2980275.719,83485.83764,2980275.719
26/01/2022,1643155200,277167483.4,277167483.4,195043875,82123608.41,195043875,82123608.41,83691.49884,2993933.956,83691.49884,2993933.956
27/01/2022,1643241600,313293816,313293816,219882145.9,93411670.05,219882145.9,93411670.05,84064.69797,3069722.972,84064.69797,3069722.972
28/01/2022,1643328000,286084534.6,286084534.6,202252029.4,83832505.16,202252029.4,83832505.16,84268.86997,3080944.695,84268.86997,3080944.695
29/01/2022,1643414400,301211086.6,301211086.6,214746806.5,86464280.12,214746806.5,86464280.12,84585.28234,3090217.302,84585.28234,3090217.302
30/01/2022,1643500800,309406487.8,309406487.8,219580546.5,89825941.32,219580546.5,89825941.32,84602.11004,3115710.764,84602.11004,3115710.764
31/01/2022,1643587200,306971073.4,306971073.4,218543884.4,88427189,218543884.4,88427189,85070.62534,3120225.441,85070.62534,3120225.441
1/2/2022,1643673600,324610838.6,324610838.6,231882336.4,92728502.25,231882336.4,92728502.25,86058.2882,3140145.691,86058.2882,3140145.691
2/2/2022,1643760000,337966824.1,337966824.1,241077628.4,96889195.72,241077628.4,96889195.72,86162.23607,3148820.14,86162.23607,3148820.14
3/2/2022,1643846400,328846291.2,328846291.2,234182989.2,94663301.95,234182989.2,94663301.95,87035.84236,3167055.937,87035.84236,3167055.937
4/2/2022,1643932800,329821136.3,329821136.3,232324983.2,97496153.07,232324983.2,97496153.07,86213.28842,3198692.686,86213.28842,3198692.686
5/2/2022,1644019200,365894927.8,365894927.8,257198511,108696416.8,257198511,108696416.8,86635.28793,3202605.091,86635.28793,3202605.091
6/2/2022,1644105600,373576372.6,373576372.6,263700369.3,109876003.3,263700369.3,109876003.3,87119.53209,3219337.923,87119.53209,3219337.923
7/2/2022,1644192000,380023155.2,380023155.2,267482014.5,112541140.8,267482014.5,112541140.8,87363.31685,3265848.543,87363.31685,3265848.543
8/2/2022,1644278400,392444783.1,392444783.1,276731787.7,115712995.4,276731787.7,115712995.4,87974.24585,3270576.467,87974.24585,3270576.467
9/2/2022,1644364800,391946508.3,391946508.3,276061926.8,115884581.6,276061926.8,115884581.6,88365.83147,3285641.666,88365.83147,3285641.666
10/2/2022,1644451200,411450894.5,411450894.5,290995306.2,120455588.3,290995306.2,120455588.3,89752.97675,3294737.098,89752.97675,3294737.098
11/2/2022,1644537600,387992794.4,387992794.4,274089277.2,113903517.2,274089277.2,113903517.2,90268.13986,3313074.963,90268.13986,3313074.963
12/2/2022,1644624000,377444670.8,377444670.8,267046311.9,110398358.9,267046311.9,110398358.9,91294.76323,3332277.66,91294.76323,3332277.66
13/02/2022,1644710400,379490533.1,379490533.1,267611176.7,111879356.4,267611176.7,111879356.4,91864.11019,3367831.318,91864.11019,3367831.318
14/02/2022,1644796800,376327852,376327852,266331435.6,109996416.4,266331435.6,109996416.4,92293.52866,3383464.054,92293.52866,3383464.054
15/02/2022,1644883200,384680793.9,384680793.9,271579263.1,113101530.8,271579263.1,113101530.8,92547.97736,3408726.062,92547.97736,3408726.062
16/02/2022,1644969600,418674482.5,418674482.5,296594545.6,122079936.9,296594545.6,122079936.9,93172.32975,3418648.471,93172.32975,3418648.471
17/02/2022,1645056000,415683157,415683157,296075609.1,119607547.8,296075609.1,119607547.8,94226.77684,3440953.62,94226.77684,3440953.62
18/02/2022,1645142400,384170965.5,384170965.5,271859807.5,112311158,271859807.5,112311158,94363.65663,3531797.422,94363.65663,3531797.422
19/02/2022,1645228800,371860138.2,371860138.2,263385272.4,108474865.9,263385272.4,108474865.9,94450.37935,3537993.017,94450.37935,3537993.017
20/02/2022,1645315200,369360901.2,369360901.2,261827688.8,107533212.4,261827688.8,107533212.4,94939.40504,3540770.904,94939.40504,3540770.904
21/02/2022,1645401600,356643099.4,356643099.4,255676239.3,100966860.1,255676239.3,100966860.1,96717.37112,3545184.696,96717.37112,3545184.696
22/02/2022,1645488000,342340537,342340537,249867490.7,92473046.32,249867490.7,92473046.32,96879.03112,3548466.858,96879.03112,3548466.858
23/02/2022,1645574400,344589525.3,344589525.3,253395918.9,91193606.42,253395918.9,91193606.42,97146.11212,3552536.284,97146.11212,3552536.284
24/02/2022,1645660800,345754289.1,345754289.1,253238013.4,92516275.72,253238013.4,92516275.72,97532.02952,3562428.792,97532.02952,3562428.792
25/02/2022,1645747200,342755036.3,342755036.3,257511663.5,85243372.81,257511663.5,85243372.81,99134.83788,3572647.645,99134.83788,3572647.645
26/02/2022,1645833600,379061553.7,379061553.7,281757350.9,97304202.79,281757350.9,97304202.79,101633.7999,3581310.372,101633.7999,3581310.372
27/02/2022,1645920000,388590051.2,388590051.2,284703804.2,103886247,284703804.2,103886247,102454.9284,3608414.276,102454.9284,3608414.276
28/02/2022,1646006400,372480588.2,372480588.2,270509239.4,101971348.8,270509239.4,101971348.8,102969.1558,3736582.954,102969.1558,3736582.954
1/3/2022,1646092800,421556998.9,421556998.9,307198803.3,114358195.6,307198803.3,114358195.6,104296.051,3740863.447,104296.051,3740863.447
2/3/2022,1646179200,422523040.2,422523040.2,311206659.2,111316381.1,311206659.2,111316381.1,105959.646,3744244.234,105959.646,3744244.234
3/3/2022,1646265600,427408710.9,427408710.9,315378886.9,112029823.9,315378886.9,112029823.9,106464.1957,3746816.855,106464.1957,3746816.855
4/3/2022,1646352000,413322788.3,413322788.3,300778631.1,112544157.2,300778631.1,112544157.2,108339.8941,3899658.947,108339.8941,3899658.947
5/3/2022,1646438400,390021907.9,390021907.9,285089144,104932763.9,285089144,104932763.9,109099.1397,3900846.241,109099.1397,3900846.241
6/3/2022,1646524800,400300229,400300229,292631779.8,107668449.1,292631779.8,107668449.1,109508.0456,3903859.65,109508.0456,3903859.65
7/3/2022,1646611200,383321788.5,383321788.5,280295959.3,103025829.1,280295959.3,103025829.1,110367.9481,3906933.224,110367.9481,3906933.224
8/3/2022,1646697600,384794123.7,384794123.7,285820626.4,98973497.3,285820626.4,98973497.3,112834.3241,3911995.941,112834.3241,3911995.941
9/3/2022,1646784000,396618996.5,396618996.5,292690951.2,103928045.3,292690951.2,103928045.3,113403.4689,3969749.63,113403.4689,3969749.63
10/3/2022,1646870400,420472176,420472176,308878197.8,111593978.1,308878197.8,111593978.1,114012.1136,3971315.947,114012.1136,3971315.947
11/3/2022,1646956800,434012554,434012554,317488258,116524296,317488258,116524296,123736.0945,4388862.371,123736.0945,4388862.371
12/3/2022,1647043200,453662608.2,453662608.2,333355670.6,120306937.6,333355670.6,120306937.6,130085.9566,4411695.547,130085.9566,4411695.547
13/03/2022,1647129600,468107938.4,468107938.4,345158663.8,122949274.6,345158663.8,122949274.6,134316.0478,4422635.775,134316.0478,4422635.775
14/03/2022,1647216000,462684945.9,462684945.9,341243820.4,121441125.4,341243820.4,121441125.4,135729.8402,4425696.991,135729.8402,4425696.991
15/03/2022,1647302400,480052969.9,480052969.9,353413363.3,126639606.6,353413363.3,126639606.6,136459.3585,4527694.193,136459.3585,4527694.193
16/03/2022,1647388800,489781006.8,489781006.8,360114812.8,129666194,360114812.8,129666194,137257.1848,4552886.025,137257.1848,4552886.025
17/03/2022,1647475200,524151058.7,524151058.7,385937233.4,138213825.3,385937233.4,138213825.3,139631.9894,4573587.865,139631.9894,4573587.865
18/03/2022,1647561600,530932824.1,530932824.1,397931304.3,133001519.8,397931304.3,133001519.8,142191.9581,4592593.917,142191.9581,4592593.917
19/03/2022,1647648000,578753007.4,578753007.4,431481691.3,147271316,431481691.3,147271316,145325.0473,4616655.675,145325.0473,4616655.675
20/03/2022,1647734400,590458064,590458064,442041042,148417022,442041042,148417022,150188.582,4638031.938,150188.582,4638031.938
21/03/2022,1647820800,581260035.8,581260035.8,435239092.1,146020943.7,435239092.1,146020943.7,152195.8689,4648867.993,152195.8689,4648867.993
22/03/2022,1647907200,593939917.8,593939917.8,445850288.9,148089628.9,445850288.9,148089628.9,153992.6463,4661304.024,153992.6463,4661304.024
23/03/2022,1647993600,620493963.8,620493963.8,467694035,152799928.8,467694035,152799928.8,157200.1529,4677071.587,157200.1529,4677071.587
24/03/2022,1648080000,633653941,633653941,478790635.6,154863305.4,478790635.6,154863305.4,158660.7799,4691405.797,158660.7799,4691405.797
25/03/2022,1648166400,654091960.5,654091960.5,494760053.8,159331906.7,494760053.8,159331906.7,159135.9564,4698670.206,159135.9564,4698670.206
26/03/2022,1648252800,655112777.7,655112777.7,495427809.8,159684967.9,495427809.8,159684967.9,159663.9993,4704919.502,159663.9993,4704919.502
27/03/2022,1648339200,664930553.1,664930553.1,503657909.9,161272643.2,503657909.9,161272643.2,160047.3827,4708690.312,160047.3827,4708690.312
28/03/2022,1648425600,697064454.2,697064454.2,526529954.3,170534499.9,526529954.3,170534499.9,160207.986,4713501.932,160207.986,4713501.932
29/03/2022,1648512000,706468002.6,706468002.6,536184618.4,170283384.2,536184618.4,170283384.2,160303.94,4715684.969,160303.94,4715684.969
30/03/2022,1648598400,718315367.3,718315367.3,543905687.7,174409679.6,543905687.7,174409679.6,160367.9927,4716324.49,160367.9927,4716324.49
31/03/2022,1648684800,717401353.2,717401353.2,543780381.7,173620971.5,543780381.7,173620971.5,160655.9958,4717961.181,160655.9958,4717961.181
1/4/2022,1648771200,701311925.8,701311925.8,531167182.3,170144743.5,531167182.3,170144743.5,160815.9925,4719687.752,160815.9925,4719687.752
2/4/2022,1648857600,741636594.1,741636594.1,562917721.8,178718872.3,562917721.8,178718872.3,160943.9964,4723014.595,160943.9964,4723014.595
3/4/2022,1648944000,733961290.7,733961290.7,556508129.7,177453161,556508129.7,177453161,161455.9926,4729561.859,161455.9926,4729561.859
4/4/2022,1649030400,742368182.9,742368182.9,563810475.6,178557707.3,563810475.6,178557707.3,161679.9942,4733767.425,161679.9942,4733767.425
5/4/2022,1649116800,747704176,747704176,569171876.8,178532299.2,569171876.8,178532299.2,161903.9954,4738118.343,161903.9954,4738118.343
6/4/2022,1649203200,710096610.6,710096610.6,539137751.4,170958859.2,539137751.4,170958859.2,162095.9915,4740955.608,162095.9915,4740955.608
7/4/2022,1649289600,681973091.2,681973091.2,517134146.4,164838944.8,517134146.4,164838944.8,162511.9484,4746298.438,162511.9484,4746298.438
8/4/2022,1649376000,692489074.9,692489074.9,527120620.7,165368454.2,527120620.7,165368454.2,162702.0951,4749237.629,162702.0951,4749237.629
9/4/2022,1649462400,688465592.7,688465592.7,523499290.6,164966302.1,523499290.6,164966302.1,163151.9982,4755442.551,163151.9982,4755442.551
10/4/2022,1649548800,701124463.2,701124463.2,533946726.7,167177736.5,533946726.7,167177736.5,163471.9289,4758831.1,163471.9289,4758831.1
11/4/2022,1649635200,690227387.7,690227387.7,525121632,165105755.7,525121632,165105755.7,164080,4762208.127,164080,4762208.127
12/4/2022,1649721600,639842892.6,639842892.6,492013633.9,147829258.8,492013633.9,147829258.8,164687.9998,4768685.766,164687.9998,4768685.766
13/04/2022,1649808000,656009570.4,656009570.4,501591350.9,154418219.6,501591350.9,154418219.6,165323.4512,4771885.648,165323.4512,4771885.648
14/04/2022,1649894400,677131930.9,677131930.9,517245266.3,159886664.6,517245266.3,159886664.6,165615.9999,4775587.353,165615.9999,4775587.353
15/04/2022,1649980800,658497446.6,658497446.6,500037244.5,158460202.1,500037244.5,158460202.1,165332.722,4778655.07,165332.722,4778655.07
16/04/2022,1650067200,664655331.6,664655331.6,504848194.7,159807136.9,504848194.7,159807136.9,165903.6729,4781781.477,165903.6729,4781781.477
17/04/2022,1650153600,670437902.8,670437902.8,510646653.9,159791249,510646653.9,159791249,166476.4893,4785601.946,166476.4893,4785601.946
18/04/2022,1650240000,658674605.1,658674605.1,499326956.9,159347648.2,499326956.9,159347648.2,166837.7244,4789529.551,166837.7244,4789529.551
19/04/2022,1650326400,674677619.5,674677619.5,513826842.3,160850777.2,513826842.3,160850777.2,167311.993,4792931.383,167311.993,4792931.383
20/04/2022,1650412800,679335195.1,679335195.1,516240943,163094252,516240943,163094252,167544.3308,4798301.03,167544.3308,4798301.03
21/04/2022,1650499200,682967022,682967022,518507614.9,164459407.1,518507614.9,164459407.1,168175.7224,4803136.889,168175.7224,4803136.889
22/04/2022,1650585600,661714736.9,661714736.9,504107084,158901613.9,504107084,158901613.9,168400,4806461.401,168400,4806461.401
23/04/2022,1650672000,657592144.6,657592144.6,499765497.5,157826647.2,499765497.5,157826647.2,168719.9951,4808855.794,168719.9951,4808855.794
24/04/2022,1650758400,652827089.1,652827089.1,497161068,155666021.1,497161068,155666021.1,169167.9998,4811932.645,169167.9998,4811932.645
25/04/2022,1650844800,637308330.4,637308330.4,484804540.1,152503790.3,484804540.1,152503790.3,169199.1177,4812363.216,169199.1177,4812363.216
26/04/2022,1650931200,670625841.2,670625841.2,510983001.3,159642839.9,510983001.3,159642839.9,169583.1969,4817225.101,169583.1969,4817225.101
27/04/2022,1651017600,630715213.7,630715213.7,481560935.1,149154278.6,481560935.1,149154278.6,169839.9986,4819201.247,169839.9986,4819201.247
28/04/2022,1651104000,646645179.6,646645179.6,492019337.4,154625842.2,492019337.4,154625842.2,170159.9986,4826025.036,170159.9986,4826025.036
29/04/2022,1651190400,656283430.4,656283430.4,499855688.6,156427741.7,499855688.6,156427741.7,170415.9994,4830998.818,170415.9994,4830998.818
30/04/2022,1651276800,629206205.4,629206205.4,480521412.2,148684793.2,480521412.2,148684793.2,170700.9304,4832134.977,170700.9304,4832134.977
1/5/2022,1651363200,612955381.9,612955381.9,468964872.1,143990509.8,468964872.1,143990509.8,170927.9906,4835141.362,170927.9906,4835141.362
2/5/2022,1651449600,633747414.7,633747414.7,483987790.7,149759624,483987790.7,149759624,170917.7493,4837197.159,170917.7493,4837197.159
3/5/2022,1651536000,636715927.5,636715927.5,485829922.9,150886004.6,485829922.9,150886004.6,171183.8097,4839191.938,171183.8097,4839191.938
4/5/2022,1651622400,625872710.9,625872710.9,477919677.3,147953033.7,477919677.3,147953033.7,171375.9995,4841395.08,171375.9995,4841395.08
5/5/2022,1651708800,661858712.6,661858712.6,505295773,156562939.6,505295773,156562939.6,171983.9665,4844150.36,171983.9665,4844150.36
6/5/2022,1651795200,620207626.4,620207626.4,473998315.6,146209310.8,473998315.6,146209310.8,172578.9044,4846181.996,172578.9044,4846181.996
7/5/2022,1651881600,609791015.7,609791015.7,465751257.1,144039758.5,465751257.1,144039758.5,173123.711,4871145.03,173123.711,4871145.03
8/5/2022,1651968000,601669155.5,601669155.5,459373686.1,142295469.4,459373686.1,142295469.4,173670.999,4879817.194,173670.999,4879817.194
9/5/2022,1652054400,574550080.8,574550080.8,439400754,135149326.8,439400754,135149326.8,174127.6805,4884326.952,174127.6805,4884326.952
10/5/2022,1652140800,513601753.6,513601753.6,393962142.4,119639611.2,393962142.4,119639611.2,174074.5952,4891235.125,174074.5952,4891235.125
11/5/2022,1652227200,533365400.1,533365400.1,409522841,123842559.1,409522841,123842559.1,172906.8006,4894962.811,172906.8006,4894962.811
12/5/2022,1652313600,481570807.2,481570807.2,371149119.4,110421687.8,371149119.4,110421687.8,172993.6001,4896748.906,172993.6001,4896748.906
13/05/2022,1652400000,429492659.4,429492659.4,340950017.3,88542642.1,340950017.3,88542642.1,172997.3094,4899980.194,172997.3094,4899980.194
14/05/2022,1652486400,444509159.3,444509159.3,353444670.5,91064488.8,353444670.5,91064488.8,173780.2359,4941100.857,173780.2359,4941100.857
