snapped_at,price,market_cap,total_volume
2022-12-12,20.11722638748215,381806750.1787071,1104829.934729748
2022-12-13,19.9973089881659,379260382.2535207,846082.6958618102
2022-12-14,20.93694256262635,398130695.00134426,1258509.9303732482
2022-12-15,20.748699275509725,392837846.4035746,882581.4711523425
2022-12-16,20.21193081460372,384791362.7652675,1223815.9337737344
2022-12-17,18.8075790042411,355102185.20512736,802179.0016066058
2022-12-18,18.50921922702021,351441300.4895501,1130649.3554117752
2022-12-19,19.427026575534075,367760279.9678336,1242669.9991774638
2022-12-20,18.546448994741684,351402596.7541501,1099875.3342228078
2022-12-21,19.71853602365319,372896815.4583778,889480.6254000765
2022-12-22,19.340270384375025,366191463.1404536,750872.6458744368
2022-12-23,19.679912744643776,373778270.1874034,861288.0748025557
2022-12-24,19.56091313939045,372128132.58059394,845975.1134413261
2022-12-25,20.01802265767771,380659173.8042118,1038334.2162935992
2022-12-26,19.822533774179423,377430094.5777708,935199.3492197386
2022-12-27,19.583304887506987,374347539.2653433,856130.3471007046
2022-12-28,19.984358137994345,380347323.65817,828085.0930276383
2022-12-29,19.29253130188581,366194457.54958767,1023742.86633185
2022-12-30,19.398593503744877,369079673.2474504,726757.7029994365
2022-12-31,19.775183780011176,376260484.5667881,1212264.476233187
2023-01-01,19.86298258685987,377958012.8917992,1621262.1996745018
2023-01-02,20.62656718263244,392499618.5032148,3002371.096702285
2023-01-03,21.34978845759456,406813275.7138357,2966309.5032697446
2023-01-04,21.021775714690573,401401098.441716,1608017.708685178
2023-01-05,22.79076520276177,433699764.3665517,2786009.2456143377
2023-01-06,22.104988687308992,420397700.6074457,1739059.528693962
2023-01-07,22.50449754716388,428924909.49033886,1414624.58221719
2023-01-08,22.8535949285285,434127487.6932859,1425273.677157364
2023-01-09,23.9962043287717,456241463.8462207,3593343.453686903
2023-01-10,25.05249441201769,274662104.61817586,8117401.318711827
2023-01-11,25.009940851812367,476005135.4586382,3267643.658703036
