snapped_at,price,market_cap,total_volume
2022-12-17,1.0104457855622833,825840554.4960587,28571317.14366412
2022-12-18,0.9970296358503252,821001766.3685224,15103547.008488664
2022-12-19,0.9827111932099084,812285021.7141385,5620227.101980219
2022-12-20,0.9498873147536774,783114611.1628234,7366716.799542667
2022-12-21,0.9889571086462788,814596716.2051544,9547643.30290331
2022-12-22,0.9365756810162033,770665741.9151642,11847973.562994724
2022-12-23,0.896924668653296,738899670.6997949,15121508.192824762
2022-12-24,0.9383252540818524,773846577.1480356,17180122.599604644
2022-12-25,0.9481507274849904,782789699.4135796,15545558.335373417
2022-12-26,0.9704219293894972,800595545.828098,18435941.319724686
2022-12-27,1.037273032833216,857075257.4648266,27993183.861555807
2022-12-28,1.0110599878895794,833750893.118494,34355866.053328216
2022-12-29,0.9492003760618308,783819615.3242923,28338877.44523096
2022-12-30,0.962923912016715,796375445.0076892,17064079.19336348
2022-12-31,0.9649276840928416,796878099.4688278,10593084.902853154
2023-01-01,0.9518114926861772,788010757.2327644,8415353.20558482
2023-01-02,1.077924806653256,890895879.531696,69859730.53160964
2023-01-03,1.211533653656615,1007538000.489969,90122063.91931345
2023-01-04,1.201549598627528,995022105.5315475,59637619.628537335
2023-01-05,1.373185479374641,1138098814.6719625,103732163.53099796
2023-01-06,1.34435985540535,1118011239.888092,72600696.56799558
2023-01-07,1.5292966282895846,1270396748.4492977,111419282.23232006
2023-01-08,1.4822507593612866,1231564186.623218,44091397.099846125
2023-01-09,1.9742018265340384,1643708838.298581,240697391.4070858
2023-01-10,1.942142304914953,1599850544.3895764,164397809.05762583
2023-01-11,1.91774917741592,1590948590.3048933,154109615.3565767
2023-01-12,1.889106233578024,1558796886.8526976,86820480.49469504
2023-01-13,2.066561227959009,1725083138.6596055,183887603.6523596
2023-01-14,2.1030207956541886,1751642627.9470236,166758867.1423974
2023-01-15,2.1621140691526857,1800200196.6755006,205585917.5098796
2023-01-16,2.2099446496960637,1841705255.7064908,194833101.1344073
2023-01-17,2.122916040824836,1769599012.429834,120552353.5412918
2023-01-18,2.011567770754516,1677773708.9747732,95553324.19702064
2023-01-19,1.979127541767064,1649331661.5700371,168558326.13953862
2023-01-20,1.9764127236217488,1648999398.0951502,80273599.3577813
2023-01-21,2.346582306131445,1955292352.5053327,137520798.79555693
2023-01-22,2.3724786632706487,2001499219.7684264,189830486.5207829
2023-01-23,2.2177774246805213,1852088328.134292,177966217.81108576
2023-01-24,2.5404415940260883,2118804720.039608,213536335.2071973
2023-01-25,2.347139224891089,1954396959.3254185,208861549.1190159
2023-01-26,2.5239104611800816,2104966609.2975469,238917534.64945728
2023-01-27,2.3221475786012027,1943011966.148463,127602963.87333854
2023-01-28,2.393700059160611,2013221362.7699373,129433673.3045558
2023-01-29,2.2301003190303987,1866373325.5014431,89791037.55232355
2023-01-30,2.314890404534242,1941345483.6733568,96965135.48087452
2023-01-31,2.068083697407236,1728788684.1740618,134572323.83973867
2023-02-01,2.2033974741200275,1844285068.6657948,96954621.03481472
2023-02-02,2.2912705459352702,1917187346.330971,151129663.3081155
2023-02-03,2.2790337369665066,1916223022.871253,181624113.13399512
2023-02-04,2.36528883883249,1988013780.711976,166310346.8676032
2023-02-05,2.206979081920837,1855333748.0477967,107150837.93705297
2023-02-06,2.0484527352555757,1724071943.4025674,124109945.1378858
2023-02-07,2.200107172463176,1844075077.23377,193224495.22501668
2023-02-08,2.5916214520052328,2182246412.1803565,364618941.0498346
2023-02-09,2.540966149565191,2109804952.194081,256666755.22659495
2023-02-10,2.649645937402932,2227296843.408879,859070833.9107072
2023-02-11,2.299133841251105,1938188248.057156,465122554.52351695
2023-02-12,2.383190813969659,2010903350.2448533,170427353.13906226
